EmployeeID,Age,EducationLevel,YearsAtCompany,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,PerformanceRating,MonthlyIncome,Gender_Encoded,Attrition_Encoded,Overtime_Encoded,Department_Encoded,JobRole_Encoded
4229,37,4,19,1,3,1,3,231442,1,0,0,0,2
4230,30,2,17,2,2,0,3,31917,1,0,0,2,1
4231,33,2,29,1,4,6,1,24154,1,0,0,3,3
4232,59,2,6,3,2,6,3,27486,1,0,1,3,1
4233,40,1,21,2,3,9,4,60470,1,1,0,4,1
4234,28,2,8,3,3,4,1,22586,0,0,0,3,2
4235,56,1,15,1,2,9,2,8128,0,0,0,2,1
4236,39,2,22,1,1,5,3,32351,1,0,1,3,1
4237,37,2,20,2,2,2,4,244557,0,0,0,1,2
4238,25,1,26,4,1,1,2,26657,0,1,1,0,2
4239,46,2,10,4,4,9,2,10307,0,0,0,2,4
4240,53,2,28,4,4,8,1,15868,1,1,0,2,1
4241,34,2,15,2,3,1,2,12368,1,1,0,0,0
4242,38,2,12,1,3,0,2,13902,0,0,0,0,3
4243,58,2,11,2,2,8,3,150920,0,0,1,2,3
4244,27,2,18,3,1,7,3,222591,0,0,0,0,2
4245,40,2,24,1,3,7,3,152852,0,0,0,4,2
4246,34,1,5,2,3,6,2,9046,1,1,1,0,4
4247,47,3,12,1,3,8,3,30705,0,1,0,1,1
4248,35,1,24,2,3,2,1,25276,1,0,1,1,2
4249,52,3,5,2,2,7,2,20335,1,0,1,4,2
4250,25,2,22,1,2,0,3,192959,0,0,0,0,3
4251,29,2,29,2,3,0,2,16118,1,0,1,1,1
4252,46,3,10,2,2,5,4,66887,1,0,0,3,4
4253,34,3,14,3,3,7,2,24588,0,0,0,0,2
4254,53,3,16,3,2,7,3,180887,1,1,0,4,2
4255,59,2,5,1,2,9,3,41761,0,0,0,0,2
4256,59,1,11,3,2,0,3,228418,0,0,1,2,3
4257,49,3,19,1,3,0,3,165508,0,0,0,2,2
4258,51,1,26,2,3,8,1,25910,1,0,0,1,2
4259,24,3,8,3,2,8,2,15136,1,0,0,2,3
4260,49,2,19,4,2,6,3,153062,1,0,0,4,2
4261,24,3,20,3,3,0,3,34876,1,0,0,1,1
4262,55,3,22,1,2,9,3,36360,1,0,0,4,1
4263,37,1,18,3,2,1,3,187947,0,1,0,4,3
4264,43,2,30,2,2,7,1,15455,1,0,0,2,1
4265,53,1,23,2,2,7,4,64187,0,0,0,2,4
4266,59,1,21,1,3,4,2,22980,1,0,0,4,2
4267,29,2,12,3,2,1,2,10816,0,0,1,2,4
4268,29,1,26,1,2,2,4,63728,0,0,1,2,1
4269,27,3,13,3,2,4,1,18983,1,0,0,2,3
4270,35,4,21,3,2,2,4,275640,1,0,0,0,3
4271,53,2,21,1,4,9,1,14222,0,0,0,4,4
4272,56,2,29,4,1,0,2,14294,0,0,0,3,1
4273,31,3,29,3,3,5,2,30927,0,0,1,4,2
4274,24,3,18,2,2,4,3,33228,1,0,0,1,1
4275,33,3,27,1,3,2,3,36866,1,0,0,2,1
4276,52,2,29,3,4,8,2,20335,0,0,0,2,3
4277,50,3,15,2,2,9,2,16037,0,0,0,3,0
4278,26,1,15,4,3,7,1,17764,1,0,0,1,2
4279,46,3,12,1,2,6,2,24425,0,0,0,0,2
4280,52,3,26,1,2,1,4,214220,1,0,1,4,3
4281,42,3,9,4,2,9,3,32068,1,0,0,0,1
4282,41,2,19,4,2,4,3,236273,1,1,1,1,3
4283,43,3,12,1,2,4,2,13429,1,0,0,3,1
4284,25,2,23,3,2,5,2,16294,0,0,0,1,0
4285,34,2,5,2,2,5,3,30174,1,0,1,3,0
4286,41,3,26,3,3,2,4,70738,1,1,0,0,4
4287,34,1,26,4,2,3,4,62284,0,0,0,0,1
4288,38,2,21,1,1,0,3,219497,0,1,0,1,3
4289,57,3,20,2,2,0,2,23025,0,0,1,1,3
4290,54,3,10,1,2,4,2,20932,0,0,1,2,3
4291,22,3,22,1,1,3,3,36760,1,1,0,3,4
4292,36,1,7,1,2,6,2,21984,0,0,0,2,2
4293,34,3,23,4,3,6,4,218037,0,0,0,4,3
4294,38,1,11,2,2,3,3,30282,0,0,0,4,0
4295,45,3,28,2,3,9,4,257213,1,0,1,1,3
4296,29,2,8,3,2,1,3,35366,1,0,1,0,3
4297,48,3,21,2,1,9,3,237825,0,0,0,4,3
4298,44,2,7,2,2,3,2,16315,1,1,1,4,2
4299,29,4,16,1,4,7,3,187819,0,0,0,2,3
4300,29,2,28,3,3,1,1,23315,0,0,0,2,2
4301,47,2,16,1,2,4,3,170120,0,0,0,4,2
4302,34,2,14,3,1,6,3,33495,0,0,0,1,4
4303,58,3,15,2,2,9,3,33325,0,0,0,2,0
4304,49,2,20,3,2,5,3,193836,1,0,0,4,3
4305,46,1,9,3,3,8,3,34667,0,0,0,0,3
4306,37,2,16,3,3,1,2,18267,0,0,0,2,3
4307,23,3,16,2,2,3,4,254667,1,1,1,4,2
4308,39,2,5,2,1,6,1,9028,1,1,0,3,1
4309,38,2,3,4,3,7,4,57545,1,0,1,2,0
4310,51,2,21,1,3,4,3,203751,0,0,0,3,3
4311,34,3,25,1,3,4,4,66985,1,0,1,2,1
4312,53,2,13,3,2,3,3,29399,0,0,0,2,1
4313,50,3,29,4,3,8,3,35851,1,1,0,3,1
4314,51,3,27,2,2,9,3,36768,1,0,0,1,0
4315,39,2,8,3,2,3,3,28943,0,0,0,4,1
4316,34,2,17,3,3,2,2,17416,1,0,0,1,3
4317,42,3,5,1,3,8,3,38170,0,0,1,1,3
4318,51,4,6,3,2,6,2,14838,0,1,0,4,4
4319,42,3,29,4,3,8,3,145663,0,0,0,0,2
4320,38,2,26,4,3,3,2,14460,1,0,0,1,1
4321,40,1,29,1,2,2,2,27878,0,0,1,1,2
4322,36,2,27,3,3,9,4,190176,0,1,1,1,2
4323,30,2,2,2,3,7,4,70045,0,0,0,0,2
4324,31,2,30,1,3,3,3,185789,1,0,0,2,2
4325,52,2,22,3,2,9,4,224162,0,1,0,3,2
4326,44,1,14,1,2,2,2,16070,0,0,1,3,3
4327,51,2,25,2,3,3,2,15573,0,0,0,0,0
4328,54,1,30,2,2,1,2,12238,1,0,0,1,1
4329,30,1,4,2,1,3,3,25313,1,0,1,3,1
4330,22,3,3,2,3,6,3,33281,1,0,0,0,3
4331,56,2,9,2,3,2,3,35540,1,0,1,4,3
4332,32,2,18,3,2,0,2,19055,1,0,0,3,2
4333,55,1,12,2,2,9,2,11363,1,1,0,4,0
4334,37,2,9,3,3,7,3,28741,0,0,1,1,1
4335,30,2,27,4,1,5,2,15763,1,0,0,3,4
4336,53,1,26,2,2,2,3,191227,0,0,0,0,3
4337,36,1,27,3,1,7,2,15019,1,0,1,2,4
4338,33,3,27,3,3,5,4,67923,1,0,0,3,1
4339,54,1,18,3,1,0,3,219162,1,0,0,3,3
4340,35,1,30,2,3,8,4,64071,1,0,0,3,1
4341,29,3,13,3,3,8,3,180162,0,0,0,3,3
4342,29,2,27,1,2,8,2,14099,0,1,0,0,1
4343,48,3,14,2,2,5,2,15861,1,0,0,0,4
4344,33,1,10,3,2,5,3,28492,1,1,1,2,0
4345,22,2,3,1,2,3,4,66852,1,1,1,0,3
4346,32,2,29,3,2,7,2,16029,0,1,0,0,4
4347,52,4,7,3,3,8,2,12957,0,0,0,1,1
4348,38,1,18,3,1,6,3,31335,0,1,1,1,4
4349,54,2,16,1,3,6,3,179888,0,0,1,4,3
4350,53,1,17,4,3,1,4,62753,0,0,0,2,4
4351,50,1,25,3,2,1,3,31681,1,0,0,1,1
4352,42,3,6,2,2,9,2,17490,1,0,1,2,2
4353,42,1,25,2,3,1,4,62199,0,0,1,2,0
4354,44,3,12,3,3,3,3,35104,0,0,0,3,0
4355,27,1,19,4,4,8,3,214576,0,0,0,2,2
4356,43,3,3,3,2,4,3,34680,0,0,0,3,3
4357,59,2,26,3,4,1,2,18309,1,1,0,4,4
4358,58,3,28,2,1,3,1,20871,0,0,0,4,4
4359,29,1,3,2,2,6,2,10917,0,0,1,4,2
4360,56,3,18,2,2,4,4,252511,1,0,0,3,2
4361,32,2,29,3,2,7,3,34572,0,0,1,3,1
4362,45,2,11,2,3,0,2,10085,0,1,0,4,1
4363,42,3,6,1,2,4,3,33387,1,0,0,3,0
4364,23,2,19,2,3,3,3,157782,1,0,1,0,3
4365,40,3,5,4,3,2,1,14198,1,0,0,0,3
4366,49,2,13,3,4,6,3,190047,0,1,1,3,2
4367,38,2,27,2,1,9,3,34989,1,0,0,3,0
4368,27,3,5,4,3,0,2,9890,0,0,1,1,0
4369,40,2,26,1,2,5,4,64986,0,0,1,1,1
4370,59,2,3,1,3,7,3,30709,1,0,0,2,4
4371,49,4,19,1,3,1,1,21872,0,0,0,2,3
4372,23,2,17,1,2,5,4,64799,0,0,0,2,0
4373,59,2,22,1,2,0,1,13866,1,0,1,4,1
4374,58,2,3,3,3,5,4,56180,1,1,0,0,1
4375,25,3,15,3,3,5,3,33987,0,1,0,4,1
4376,43,4,17,3,2,4,3,39211,0,0,0,3,4
4377,47,4,13,3,2,6,3,36418,1,1,0,1,0
4378,57,2,14,3,2,4,2,17599,1,0,0,3,2
4379,34,2,30,2,3,7,3,166652,1,0,0,3,2
4380,53,1,29,3,1,1,3,34181,0,0,0,1,1
4381,38,1,26,3,3,5,3,32858,1,0,0,3,1
4382,57,1,16,4,3,4,2,10214,0,0,0,2,4
4383,40,1,25,2,3,9,4,63369,0,0,0,1,1
4384,56,3,11,1,3,1,3,35219,1,0,1,3,0
4385,49,3,17,3,2,6,2,12667,0,0,0,2,1
4386,22,2,5,3,2,3,3,29409,1,0,0,2,1
4387,39,4,21,2,2,5,3,38702,0,0,0,0,0
4388,54,4,15,3,2,4,4,212783,1,1,0,2,3
4389,33,2,18,1,1,3,3,168971,0,0,0,4,2
4390,29,2,16,4,3,1,2,10810,0,1,0,1,1
4391,45,1,14,1,3,6,1,8779,1,0,0,1,0
4392,37,2,14,1,2,4,4,229007,1,0,0,1,2
4393,25,1,13,1,2,2,3,29869,1,0,0,3,4
4394,59,2,1,2,2,5,2,16048,1,0,1,3,3
4395,48,3,6,1,3,7,3,28894,0,0,0,4,1
4396,30,2,23,3,3,9,2,20692,0,1,0,2,3
4397,37,1,11,4,2,9,2,8363,1,0,1,3,1
4398,33,2,11,2,3,1,3,30322,0,0,1,2,1
4399,52,2,25,3,2,9,2,13634,0,0,0,2,1
4400,45,1,16,1,2,3,3,198646,0,0,0,3,3
4401,35,1,24,2,1,2,3,33074,1,1,0,3,4
4402,46,4,26,2,3,6,3,41307,1,1,1,4,0
4403,55,2,3,2,2,9,3,29618,1,0,1,0,0
4404,24,3,25,3,1,7,3,40689,0,0,1,1,4
4405,45,2,17,1,2,7,2,12435,1,0,0,3,4
4406,30,2,29,4,2,3,3,36559,1,0,0,3,1
4407,47,2,22,3,3,9,2,13124,1,0,0,2,1
4408,41,3,29,3,2,1,3,36863,0,0,0,0,0
4409,31,3,14,4,3,5,3,34141,1,0,0,3,1
4410,40,2,26,4,2,2,3,34209,1,0,1,0,1
4411,24,1,2,3,2,7,3,30063,1,0,1,1,4
4412,45,1,26,2,2,2,3,153780,1,0,1,2,3
4413,26,3,25,2,2,1,2,23354,0,0,0,4,2
4414,24,2,9,3,1,8,3,41393,1,0,1,1,2
4415,48,1,8,3,2,8,4,58343,1,0,0,0,1
4416,37,2,29,4,3,8,2,15143,0,0,1,0,1
4417,36,2,11,2,3,2,2,19065,1,0,1,1,2
4418,56,3,7,2,3,1,2,11286,1,0,0,0,4
4419,33,2,30,2,2,3,3,196864,0,0,0,4,2
4420,47,1,22,4,2,1,3,174635,1,0,0,4,2
4421,55,1,2,1,2,7,4,62426,1,1,0,0,2
4422,44,2,30,2,3,9,3,34476,1,1,1,0,1
4423,52,1,4,2,4,0,2,5686,1,0,0,4,1
4424,41,3,26,1,3,1,4,182548,0,0,0,0,2
4425,33,2,23,2,1,5,2,13354,0,1,0,3,1
4426,44,2,14,3,2,8,2,17880,0,0,1,2,2
4427,25,2,13,1,1,9,2,14707,1,0,0,3,4
4428,44,3,22,3,1,4,2,13721,1,0,1,0,1
4429,22,2,25,4,1,4,3,150239,0,0,1,0,3
4430,46,3,13,4,2,2,3,30916,0,0,1,2,1
4431,23,2,13,3,2,7,3,34997,1,1,0,0,4
4432,51,3,5,3,2,5,3,30766,1,1,0,2,4
4433,24,2,28,2,2,9,2,14951,1,1,0,4,1
4434,42,1,12,4,3,1,3,29472,1,0,0,2,0
4435,46,1,6,2,2,4,3,40242,1,0,0,2,2
4436,41,3,26,2,2,3,4,222257,1,0,0,3,2
4437,43,3,22,1,3,9,1,19206,0,0,1,0,4
4438,42,3,14,2,3,8,3,33049,0,0,0,4,1
4439,54,3,8,1,2,3,4,62120,1,1,0,1,0
4440,59,2,24,3,3,7,2,23276,1,1,0,2,3
4441,36,2,22,3,2,0,2,20871,0,0,0,1,2
4442,36,4,8,3,2,4,3,36022,1,0,0,0,0
4443,46,3,7,2,2,8,3,37040,0,0,1,2,2
4444,42,2,17,4,2,2,3,31154,1,0,0,1,1
4445,45,2,21,1,3,5,4,259397,0,0,1,3,2
4446,26,2,11,2,2,9,3,212788,1,0,1,1,3
4447,27,2,26,3,2,5,3,35301,1,1,0,3,1
4448,44,2,10,4,4,5,2,12686,1,0,0,4,4
4449,25,2,13,2,2,3,3,33802,1,0,1,0,0
4450,48,1,10,3,3,6,3,36961,1,0,0,1,2
4451,39,3,21,3,2,2,2,15828,0,0,0,2,1
4452,42,3,26,4,2,5,3,36922,1,0,1,0,1
4453,49,3,14,1,2,9,3,144727,1,0,0,1,2
4454,56,3,9,2,3,4,3,35755,0,0,1,2,4
4455,43,2,7,1,3,2,3,41568,0,0,0,2,2
4456,44,3,7,1,1,1,3,34104,0,1,0,2,4
4457,24,2,26,1,1,0,2,22594,0,0,0,2,2
4458,31,4,18,4,4,7,3,34859,1,0,0,1,1
4459,46,1,16,2,3,0,4,186683,0,0,0,4,3
4460,29,3,8,4,3,4,3,36263,0,1,0,3,3
4461,32,2,16,2,2,4,3,31398,0,0,1,3,1
4462,26,1,19,4,3,0,2,18456,1,0,1,3,3
4463,58,2,15,3,2,8,2,13816,1,1,0,4,4
4464,59,2,25,1,3,4,1,14702,1,0,0,2,1
4465,50,2,15,3,2,8,1,12719,0,0,0,2,4
4466,26,2,6,2,3,5,3,29327,0,0,0,0,1
4467,30,3,9,2,1,6,3,33579,0,1,0,3,4
4468,23,2,15,2,3,6,2,14676,1,0,0,3,4
4469,22,2,25,2,3,1,4,178590,0,0,0,2,3
4470,51,2,7,3,3,4,3,28220,0,0,1,3,1
4471,32,2,26,3,3,1,3,160910,1,0,0,2,2
4472,49,2,28,2,3,3,2,22122,0,1,0,2,3
4473,33,2,8,4,3,2,2,13523,1,0,0,2,4
4474,47,4,18,4,2,5,3,39573,0,0,0,1,4
4475,34,2,21,1,2,4,1,28099,0,0,0,1,2
4476,29,3,16,1,3,0,1,18949,0,0,1,1,2
4477,49,3,15,2,3,1,2,14181,0,0,0,1,4
4478,51,3,3,3,1,6,2,18125,0,0,0,4,2
4479,30,1,1,2,3,8,3,27863,1,1,0,0,0
4480,52,2,13,2,2,0,3,175803,1,1,1,0,3
4481,42,2,22,3,1,3,3,32694,0,0,0,2,1
4482,55,3,29,3,3,2,2,31064,1,0,1,3,2
4483,52,1,12,1,3,4,4,223499,1,1,1,1,2
4484,46,4,9,4,3,4,2,15348,0,0,1,0,0
4485,33,1,2,3,3,9,3,26032,0,0,1,0,1
4486,22,1,9,2,1,9,4,57432,1,0,0,1,0
4487,43,1,8,3,2,1,2,6319,1,0,1,4,1
4488,58,2,27,1,3,4,2,19434,1,0,1,4,3
4489,22,3,25,2,3,3,4,228497,1,0,0,0,2
4490,22,2,5,1,2,0,2,16644,1,1,0,4,3
4491,42,2,13,1,3,0,2,10021,0,0,0,1,1
4492,36,1,2,2,3,0,3,36019,1,1,0,0,2
4493,38,2,10,1,3,7,2,12140,1,0,0,1,0
4494,43,1,26,3,3,2,4,63160,1,0,0,4,4
4495,59,2,6,3,2,8,1,9731,0,1,0,1,0
4496,56,2,7,1,2,9,3,29973,1,0,1,4,4
4497,37,2,3,1,3,1,3,27986,1,0,0,4,0
4498,29,1,14,3,3,8,3,27917,1,0,1,1,1
4499,38,1,16,1,2,8,3,150337,0,0,0,4,3
4500,38,2,6,2,3,3,4,63319,0,0,0,2,4
4501,47,3,22,2,3,3,4,64440,1,0,1,1,1
4502,34,3,8,4,2,3,3,34654,1,0,0,2,3
4503,38,3,1,4,3,0,3,36134,1,0,0,1,3
4504,59,4,20,3,1,4,1,26356,0,0,0,4,2
4505,38,2,15,2,2,5,3,209854,0,0,0,4,2
4506,35,2,17,3,3,3,2,23119,1,0,1,0,2
4507,27,1,24,2,2,7,3,34827,1,1,0,0,4
4508,56,2,18,2,2,2,2,12815,1,0,0,2,4
4509,35,2,24,3,3,8,3,239497,1,0,0,4,3
4510,29,3,3,3,3,6,3,30105,0,0,0,0,4
4511,36,2,24,1,2,7,4,260584,1,0,0,4,3
4512,48,2,6,1,2,6,3,27066,1,0,0,1,1
4513,34,2,17,3,2,8,4,61850,1,0,0,0,0
4514,52,2,23,4,3,1,3,148621,0,0,0,2,3
4515,56,2,13,3,2,3,4,260091,0,1,1,0,3
4516,27,3,23,2,2,1,3,34052,1,1,0,4,1
4517,26,1,22,4,2,7,3,174503,1,0,0,3,2
4518,43,3,17,3,2,1,2,27070,1,0,0,3,2
4519,44,4,21,3,2,7,3,242846,1,0,0,4,2
4520,46,2,16,2,2,5,2,21704,1,0,1,1,3
4521,55,2,17,1,4,6,1,18896,0,0,0,0,3
4522,47,3,1,2,4,5,3,33142,0,0,0,3,4
4523,26,2,16,2,2,8,2,13198,0,1,0,1,4
4524,47,1,6,2,3,3,3,27571,1,0,1,4,0
4525,41,3,8,3,3,0,2,13156,0,0,0,1,0
4526,27,2,1,1,2,8,2,10728,0,0,0,4,4
4527,27,2,2,4,2,9,2,11656,1,0,1,0,3
4528,39,2,15,1,2,7,3,30337,1,0,0,1,1
4529,25,2,5,2,3,0,2,11112,1,0,1,0,4
4530,38,2,24,3,3,9,3,165474,1,0,0,1,3
4531,35,2,27,2,4,5,1,16621,1,0,0,4,4
4532,35,2,20,2,3,9,4,185305,0,0,0,4,2
4533,34,2,15,2,3,3,4,62521,1,0,0,1,4
4534,28,4,30,4,3,1,3,237210,0,1,0,4,2
4535,36,3,21,4,3,2,2,21385,1,1,0,2,3
4536,40,1,10,3,2,8,2,21060,0,1,0,2,2
4537,56,1,5,3,2,4,4,60289,1,0,0,0,4
4538,38,2,3,1,3,6,3,33146,0,0,0,2,2
4539,56,2,6,4,3,1,3,27231,1,0,0,2,1
4540,40,3,21,4,2,7,4,228744,1,0,0,3,2
4541,41,2,15,3,3,2,4,193406,0,0,0,3,2
4542,57,2,18,3,4,0,4,61868,1,0,0,3,0
4543,56,2,14,3,3,7,3,31774,0,0,0,3,1
4544,53,3,10,2,2,8,4,69914,0,0,0,4,3
4545,45,3,30,4,3,7,4,199026,1,0,0,0,2
4546,38,2,4,3,1,0,3,27023,1,0,1,0,1
4547,28,2,11,3,2,6,4,200017,0,0,0,2,3
4548,22,1,20,3,3,6,3,31995,1,1,0,0,1
4549,56,2,7,4,3,3,3,30070,0,1,1,2,0
4550,53,1,15,3,2,7,3,210751,0,0,0,0,3
4551,57,3,23,2,3,4,3,170381,1,0,1,1,3
4552,34,2,9,2,2,3,3,36818,1,0,0,1,2
4553,27,3,15,4,3,4,4,64611,0,0,1,0,4
4554,35,4,26,3,3,1,2,25865,1,1,0,4,3
4555,58,1,12,4,2,3,4,167966,1,0,0,2,3
4556,36,2,18,4,2,9,3,32030,1,0,0,0,0
4557,25,3,6,3,4,7,2,10596,0,0,1,2,0
4558,37,2,18,2,2,6,4,64707,1,0,0,3,0
4559,49,2,25,2,2,7,2,22469,1,1,0,0,2
4560,37,2,18,3,2,6,4,189668,0,0,0,4,3
4561,25,2,22,2,1,6,2,14438,1,1,1,3,0
4562,47,2,24,3,3,6,4,63731,1,0,0,0,0
4563,49,2,6,3,2,1,2,6806,0,0,0,1,1
4564,53,1,28,2,3,2,2,13145,0,0,1,0,1
4565,23,1,15,3,2,0,4,61005,0,0,1,1,0
4566,52,1,19,2,3,1,2,24129,1,0,0,1,2
4567,24,1,5,2,3,9,4,58998,0,0,0,0,4
4568,29,2,4,2,2,5,4,59143,1,0,0,0,1
4569,45,1,17,4,4,1,2,9237,1,0,0,1,1
4570,36,1,21,2,1,0,3,203707,1,0,0,2,3
4571,52,3,10,2,3,7,2,15448,1,0,0,3,3
4572,30,3,12,2,4,8,3,34829,0,0,1,4,0
4573,23,3,5,2,3,6,3,34504,1,0,1,0,3
4574,29,3,7,3,3,2,3,39618,0,1,1,3,3
4575,28,1,12,1,1,0,4,59238,0,0,1,3,4
4576,37,1,23,4,1,3,2,24803,0,0,0,2,2
4577,56,2,2,2,1,9,3,29229,1,0,1,3,0
4578,51,3,30,3,4,2,3,40907,0,0,0,0,4
4579,31,3,20,1,4,2,2,14119,1,0,0,3,0
4580,59,2,17,4,2,1,3,215516,1,0,0,0,2
4581,39,1,13,2,2,9,3,29458,0,0,0,0,0
4582,26,2,5,4,2,2,4,66539,1,0,1,1,3
4583,50,2,5,3,2,4,3,41317,1,0,0,2,2
4584,55,2,20,3,2,3,3,35960,0,0,1,4,4
4585,44,3,26,4,3,0,3,39027,1,0,0,1,4
4586,26,2,12,1,3,0,4,59230,0,0,0,4,1
4587,51,3,12,3,3,0,4,67337,1,1,0,0,4
4588,27,2,7,2,3,9,2,9847,1,0,0,1,1
4589,25,2,6,3,3,8,3,32752,1,1,0,3,3
4590,50,3,29,4,3,8,3,39235,1,0,0,3,4
4591,44,2,10,4,2,8,3,35492,1,1,1,4,2
4592,27,2,19,1,2,9,3,32316,0,0,1,0,1
4593,53,3,16,2,2,3,3,36790,0,0,0,4,4
4594,39,3,2,2,3,3,1,15998,0,0,0,2,3
4595,36,1,4,1,4,9,2,14783,1,0,0,3,2
4596,53,2,9,1,3,6,2,23681,0,0,1,1,2
4597,30,2,26,2,4,2,2,23557,0,0,0,1,3
4598,58,3,5,4,1,9,2,11629,0,1,1,1,4
4599,31,4,1,3,3,2,3,34263,1,0,0,3,0
4600,41,1,11,3,3,3,4,60681,0,0,1,0,4
4601,27,1,19,2,3,5,3,29358,0,0,1,3,1
4602,24,3,25,3,4,0,3,35897,1,0,0,3,1
4603,32,2,23,4,3,2,4,67446,0,1,0,1,4
4604,38,2,3,3,2,4,2,8399,1,0,1,3,1
4605,53,1,1,1,2,3,2,4483,0,1,0,1,0
4606,25,2,4,2,3,7,3,30359,0,0,1,0,0
4607,25,2,9,4,4,8,3,41547,0,0,0,2,2
4608,38,2,28,2,1,7,3,33980,1,0,0,1,1
4609,40,2,16,3,3,8,4,66517,1,0,0,4,4
4610,26,3,7,1,3,7,3,42091,0,0,0,2,2
4611,53,1,5,1,2,9,3,25671,1,0,1,0,0
4612,43,1,13,4,2,0,2,18606,1,0,1,2,2
4613,27,3,11,2,2,6,3,170375,0,0,0,1,3
4614,56,3,14,2,2,8,4,63240,1,0,0,0,1
4615,43,2,22,2,2,0,3,36577,1,1,0,4,4
4616,22,2,17,4,2,9,2,12416,1,0,1,1,0
4617,41,2,23,1,2,0,3,158056,1,0,0,1,2
4618,43,2,12,4,3,9,3,33964,0,0,0,0,4
4619,32,1,21,2,3,1,3,31500,0,0,1,0,1
4620,34,2,23,4,3,4,3,36696,0,0,0,2,4
4621,24,1,21,4,3,7,3,30971,0,1,0,4,1
4622,30,3,21,2,4,7,3,36113,0,1,0,2,1
4623,33,2,19,1,3,9,3,33568,0,0,0,2,1
4624,44,2,5,1,4,3,4,67962,1,1,0,1,2
4625,35,1,24,3,2,6,4,61506,0,0,1,0,1
4626,54,1,30,1,3,6,2,15506,1,0,0,1,4
4627,39,2,8,2,3,8,3,33232,0,0,0,4,3
4628,30,3,2,2,2,8,3,30623,0,0,0,2,4
4629,44,3,27,2,2,2,2,23510,1,0,1,4,2
4630,31,3,17,1,3,7,4,63312,0,0,0,0,1
4631,40,1,2,4,2,4,2,15233,1,0,0,0,3
4632,26,2,27,4,2,4,3,192164,0,0,0,3,2
4633,44,1,23,2,3,7,2,13148,1,0,0,4,0
4634,51,1,3,3,3,5,3,25074,0,0,1,1,0
4635,46,3,24,3,4,9,2,17389,1,0,0,4,0
4636,49,3,20,3,3,9,3,143583,1,1,0,2,3
4637,55,3,26,3,3,0,2,18436,1,0,1,0,4
4638,46,3,26,3,2,3,2,20657,1,0,1,0,3
4639,31,4,24,3,3,8,4,254768,1,0,0,4,3
4640,35,1,30,3,2,4,2,18568,0,0,0,4,3
4641,51,4,18,2,3,3,3,37051,1,1,0,4,0
4642,46,2,29,2,2,9,3,38868,1,1,0,2,4
4643,35,3,30,2,2,0,2,26160,1,0,1,2,3
4644,56,2,15,3,2,8,2,13876,0,1,0,1,4
4645,55,2,5,2,3,7,2,7896,0,1,0,4,1
4646,31,3,22,3,4,2,3,157211,0,0,0,1,3
4647,56,2,17,2,2,8,4,194263,0,0,0,3,3
4648,32,3,14,4,2,0,4,173363,1,0,1,2,3
4649,32,1,1,1,3,3,4,56120,1,0,0,0,1
4650,42,2,14,3,3,4,3,31718,1,0,1,3,1
4651,42,1,9,3,2,3,4,57130,0,0,1,0,0
4652,43,2,5,2,2,3,3,37085,0,0,0,3,2
4653,28,2,30,2,2,8,3,40432,1,1,1,1,4
4654,38,1,4,4,3,4,3,40510,1,0,0,1,2
4655,23,2,30,2,2,0,1,23125,1,1,1,2,3
4656,33,2,1,4,2,6,4,61197,1,1,0,0,3
4657,39,1,3,4,1,5,1,8059,0,1,1,3,0
4658,32,2,29,3,3,8,3,176576,1,0,0,4,2
4659,37,4,20,3,4,3,3,174089,0,0,1,4,3
4660,39,1,11,3,4,9,1,15187,1,0,0,2,2
4661,56,2,16,3,3,5,2,11024,0,0,0,0,0
4662,47,1,11,4,3,9,3,186204,0,1,0,4,2
4663,37,1,21,2,2,6,4,63505,0,0,0,2,4
4664,27,2,30,1,3,3,3,35708,0,0,1,2,0
4665,33,2,10,2,1,8,3,41550,0,0,1,0,2
4666,34,2,12,3,3,0,2,17725,0,1,1,4,3
4667,25,1,30,1,4,0,3,34243,0,0,0,4,1
4668,23,2,5,4,3,2,1,7692,0,0,0,4,1
4669,47,3,10,2,3,8,3,33866,0,1,1,1,0
4670,48,1,24,4,3,4,2,12591,0,0,0,4,1
4671,48,1,13,2,4,0,3,30322,0,0,0,3,4
4672,36,1,29,2,2,4,3,32883,0,1,1,1,0
4673,29,2,19,1,3,5,3,223187,1,0,0,1,3
4674,28,1,7,2,2,3,3,33373,1,0,0,1,3
4675,33,2,30,2,3,6,3,35620,1,0,0,1,0
4676,34,1,16,4,1,2,2,10065,0,0,0,2,1
4677,38,1,29,2,2,4,3,33674,0,0,1,3,1
4678,38,1,6,3,3,5,3,34216,1,1,0,0,3
4679,57,2,10,2,2,6,3,32049,0,1,0,4,4
4680,42,1,27,1,2,9,2,13142,0,0,0,1,1
4681,29,2,10,3,3,1,2,13659,1,0,0,0,4
4682,26,2,26,1,3,4,4,64432,0,0,0,2,1
4683,47,2,11,4,2,6,3,30493,0,0,1,0,0
4684,37,3,22,3,3,6,2,23418,1,0,0,1,2
4685,57,3,10,2,3,2,2,20928,0,0,0,3,3
4686,49,2,25,3,3,7,2,14828,0,0,1,0,0
4687,50,3,14,1,3,0,2,13842,1,0,0,1,1
4688,33,2,15,3,1,3,3,172761,1,0,1,1,3
4689,58,1,7,4,2,2,3,39018,0,1,0,4,2
4690,51,2,13,4,2,3,4,241567,1,0,0,4,2
