EmployeeID,Age,Gender,Department,EducationLevel,JobRole,YearsAtCompany,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,Overtime,PerformanceRating,Attrition,MonthlyIncome
4088,42,Female,HR,2,Clerk,2,1,3,5,Yes,3,No,27078
4089,26,Male,IT,1,Manager,26,2,3,3,No,3,Yes,152445
4090,44,Female,IT,2,Analyst,27,1,2,5,Yes,3,Yes,36499
4091,46,Female,Finance,2,Manager,15,2,3,2,No,2,No,16589
4092,31,Female,Finance,4,Analyst,19,2,4,6,No,3,Yes,37078
4093,43,Male,Sales,2,Clerk,17,2,3,1,No,2,No,10358
4094,40,Female,Marketing,2,Analyst,20,4,3,4,Yes,3,No,33233
4095,22,Male,HR,2,Specialist,18,3,1,2,No,3,No,36532
4096,28,Female,HR,2,Manager,6,4,3,4,No,3,Yes,33869
4097,25,Male,IT,1,Clerk,15,3,4,2,No,2,Yes,8684
4098,22,Male,HR,1,Specialist,29,3,2,8,No,2,No,16106
4099,36,Female,IT,3,Analyst,17,2,2,7,No,2,No,16525
4100,33,Female,Marketing,2,Analyst,24,1,3,1,No,3,No,36704
4101,43,Female,HR,2,Specialist,26,3,4,7,No,2,Yes,16678
4102,43,Male,IT,2,Analyst,22,2,2,7,No,3,No,36109
4103,38,Male,Marketing,2,Manager,9,1,2,9,No,2,Yes,13529
4104,50,Female,Marketing,2,Executive,12,2,2,2,Yes,3,No,228877
4105,35,Female,IT,2,Analyst,22,3,2,9,Yes,3,No,34516
4106,41,Female,IT,1,Clerk,26,4,3,4,Yes,3,No,33153
4107,54,Male,Sales,2,Analyst,23,2,4,1,Yes,2,No,12913
4108,36,Male,Marketing,2,Clerk,5,3,2,9,No,3,No,26547
4109,33,Female,IT,4,Analyst,14,4,3,5,No,3,No,37571
4110,41,Female,Marketing,2,Analyst,24,2,3,1,No,2,No,14465
4111,51,Male,HR,2,Clerk,8,1,2,3,No,2,Yes,9309
4112,59,Female,Finance,1,Manager,26,2,3,2,No,3,Yes,146847
4113,24,Female,Finance,1,Executive,25,4,3,0,No,4,Yes,206328
4114,49,Male,IT,3,Executive,28,1,2,7,No,2,Yes,27784
4115,47,Male,IT,3,Manager,22,2,2,7,No,3,No,236096
4116,51,Male,Marketing,2,Analyst,17,2,3,0,No,4,No,63332
4117,34,Female,IT,2,Executive,9,4,2,5,No,3,No,44611
4118,34,Male,Marketing,1,Manager,3,4,2,0,No,3,No,35826
4119,23,Male,IT,3,Manager,25,2,4,8,No,3,No,231710
4120,58,Female,Marketing,1,Executive,7,4,3,0,No,1,No,14006
4121,59,Male,IT,3,Clerk,30,1,3,2,No,3,Yes,37262
4122,23,Male,Sales,2,Specialist,12,1,2,8,No,2,Yes,11157
4123,57,Male,Marketing,2,Clerk,29,4,4,0,Yes,2,No,14952
4124,47,Female,Sales,3,Analyst,3,3,3,1,Yes,2,No,11274
4125,32,Female,Sales,4,Clerk,9,1,3,3,Yes,3,No,31765
4126,29,Male,Sales,2,Specialist,14,2,2,6,Yes,4,No,61489
4127,43,Female,Sales,3,Specialist,23,3,2,7,No,3,No,38174
4128,41,Female,HR,3,Manager,23,4,3,0,Yes,1,No,22770
4129,29,Male,Finance,3,Analyst,23,4,3,0,No,3,No,38495
4130,50,Male,HR,4,Manager,18,3,3,4,Yes,3,No,220690
4131,47,Male,IT,2,Clerk,11,4,1,7,No,3,No,29388
4132,51,Male,IT,2,Clerk,4,3,4,0,Yes,3,No,27046
4133,38,Female,Finance,3,Executive,26,3,4,2,No,4,No,231635
4134,41,Female,Finance,2,Manager,8,3,3,5,No,2,No,14717
4135,37,Male,Finance,2,Manager,28,2,2,0,No,2,No,24725
4136,28,Male,Sales,2,Manager,18,1,3,2,No,3,No,230852
4137,37,Male,HR,3,Manager,13,2,3,0,Yes,3,No,179084
4138,48,Female,IT,2,Specialist,4,3,3,3,No,4,No,63182
4139,44,Male,HR,2,Executive,10,1,3,8,No,4,No,66919
4140,45,Female,HR,2,Analyst,8,1,1,4,No,4,No,62083
4141,30,Male,HR,1,Analyst,12,2,3,2,Yes,2,No,8458
4142,56,Female,Finance,1,Analyst,19,1,2,9,Yes,3,No,32500
4143,41,Female,Finance,2,Specialist,12,3,4,6,No,3,No,31739
4144,58,Male,IT,2,Executive,22,2,2,5,No,4,No,198697
4145,38,Male,IT,3,Executive,28,1,2,8,Yes,2,No,31626
4146,52,Female,IT,2,Specialist,2,3,3,3,No,2,No,10546
4147,29,Male,HR,3,Manager,24,4,2,3,Yes,4,Yes,176543
4148,36,Female,Finance,1,Clerk,8,1,3,8,Yes,3,No,27409
4149,52,Male,Sales,4,Manager,28,2,2,1,No,4,Yes,249065
4150,51,Female,HR,2,Analyst,13,4,3,9,No,2,No,10970
4151,41,Male,Marketing,2,Manager,1,2,3,1,No,4,No,63896
4152,33,Female,HR,2,Specialist,3,4,2,8,No,3,No,28720
4153,38,Female,Finance,2,Analyst,30,2,4,6,No,3,No,38892
4154,51,Female,Marketing,1,Clerk,2,2,2,4,No,3,No,23998
4155,50,Female,HR,1,Analyst,23,2,2,4,Yes,3,Yes,31336
4156,40,Female,Finance,3,Manager,23,1,2,8,No,3,No,218677
4157,32,Male,Finance,2,Executive,20,4,3,9,No,2,No,25924
4158,55,Female,Sales,4,Executive,28,4,2,4,Yes,3,No,162311
4159,28,Female,HR,2,Executive,28,4,1,8,No,3,Yes,237815
4160,55,Male,Finance,4,Analyst,8,4,4,7,No,2,No,12888
4161,41,Female,IT,2,Executive,3,4,2,5,No,2,No,22880
4162,59,Female,Finance,1,Specialist,30,3,2,4,No,3,No,38845
4163,45,Female,Sales,2,Clerk,25,4,2,4,Yes,2,No,13890
4164,31,Male,Finance,3,Executive,21,2,2,4,Yes,2,Yes,21638
4165,53,Male,HR,2,Specialist,30,2,2,0,No,4,No,67133
4166,36,Male,HR,1,Specialist,29,3,2,4,Yes,2,No,16621
4167,58,Male,Marketing,2,Analyst,15,4,2,2,Yes,3,Yes,32099
4168,41,Female,HR,2,Analyst,30,3,2,5,Yes,3,No,35555
4169,24,Male,Marketing,2,Clerk,2,4,2,8,No,3,No,27635
4170,58,Male,IT,2,Clerk,25,2,3,2,Yes,3,No,34956
4171,29,Female,Sales,3,Manager,17,3,3,0,Yes,4,No,219652
4172,44,Male,IT,2,Clerk,27,4,1,7,Yes,3,No,33416
4173,32,Male,Marketing,3,Analyst,24,1,4,8,No,3,No,35969
4174,29,Male,Finance,2,Specialist,6,4,3,9,No,3,Yes,30926
4175,50,Male,Finance,2,Manager,28,3,4,3,Yes,3,No,181872
4176,51,Female,IT,4,Clerk,1,3,2,9,No,1,No,9629
4177,31,Female,Finance,2,Specialist,30,4,3,4,No,4,No,66776
4178,49,Female,Marketing,2,Analyst,4,2,2,2,No,2,No,8924
4179,57,Male,Sales,3,Executive,19,2,3,7,Yes,3,No,223515
4180,34,Female,HR,1,Manager,7,3,2,2,No,3,No,31833
4181,53,Male,Marketing,2,Specialist,23,1,2,3,No,4,No,66848
4182,57,Male,Marketing,1,Analyst,22,2,2,9,Yes,2,No,13739
4183,58,Male,HR,1,Analyst,14,2,3,6,Yes,3,Yes,31978
4184,47,Male,HR,1,Manager,26,4,3,1,Yes,2,No,22180
4185,43,Male,Sales,1,Manager,14,1,2,0,No,4,No,240139
4186,25,Male,Sales,2,Clerk,10,2,2,3,No,3,Yes,28134
4187,52,Female,Sales,3,Clerk,28,4,4,7,Yes,2,Yes,16346
4188,39,Male,Finance,2,Manager,24,4,3,0,Yes,3,No,189177
4189,59,Male,Marketing,2,Manager,7,3,3,9,No,3,No,37037
4190,45,Male,HR,2,Specialist,16,3,3,2,No,2,Yes,14602
4191,44,Female,Marketing,3,Clerk,4,2,2,3,No,3,No,29324
4192,43,Male,Marketing,3,Analyst,7,2,2,3,No,2,No,11348
4193,23,Female,Sales,3,Clerk,15,1,2,2,No,4,No,62054
4194,52,Female,Sales,3,Clerk,17,3,2,2,Yes,3,No,33488
4195,32,Male,Marketing,1,Manager,3,2,3,6,No,3,No,34337
4196,49,Male,Sales,2,Manager,16,3,2,7,No,4,Yes,254779
4197,53,Male,Finance,2,Clerk,2,2,2,9,No,3,No,26646
4198,26,Female,HR,2,Executive,7,2,2,3,No,3,Yes,37747
4199,59,Male,Marketing,2,Executive,25,3,2,7,No,2,No,20339
4200,31,Male,HR,1,Clerk,16,4,3,7,Yes,4,No,59006
4201,45,Male,Finance,1,Executive,21,2,2,5,Yes,4,No,184994
4202,56,Female,Sales,3,Clerk,9,2,2,0,No,2,No,10476
4203,44,Male,IT,2,Manager,12,1,3,6,No,3,Yes,221961
4204,38,Male,Finance,2,Manager,29,1,2,6,No,4,No,227663
4205,22,Female,IT,2,Manager,24,3,1,4,No,3,No,171847
4206,52,Female,HR,2,Analyst,1,1,3,5,Yes,3,No,29316
4207,52,Female,Marketing,2,Manager,14,1,1,8,No,3,No,151770
4208,55,Male,Sales,2,Manager,11,4,3,2,No,3,No,150341
4209,30,Female,Finance,1,Clerk,18,3,3,3,No,4,No,58821
4210,43,Female,Sales,1,Executive,22,1,2,8,No,4,No,244286
4211,34,Male,IT,2,Executive,5,1,2,9,Yes,4,No,69963
4212,46,Female,IT,2,Manager,15,1,4,1,Yes,4,No,206057
4213,39,Male,Marketing,1,Manager,27,2,2,8,No,1,No,17803
4214,33,Female,IT,2,Manager,7,3,4,4,No,2,No,18333
4215,38,Male,Marketing,2,Clerk,25,3,2,2,No,4,No,63049
4216,36,Female,Finance,3,Clerk,14,1,3,7,No,1,No,12994
4217,36,Male,Marketing,1,Clerk,20,3,3,8,No,3,No,30793
4218,36,Female,IT,3,Executive,8,2,3,0,No,4,No,72501
4219,34,Male,HR,4,Analyst,4,2,1,4,No,3,No,32482
4220,38,Female,Marketing,3,Executive,3,4,2,8,Yes,3,No,44802
4221,53,Female,Sales,3,Clerk,12,2,2,1,No,2,No,12241
4222,30,Male,HR,3,Specialist,18,1,4,0,No,1,No,18021
4223,41,Female,Marketing,2,Analyst,24,4,2,7,No,3,No,33883
4224,47,Female,Sales,2,Manager,15,2,4,5,No,2,No,14522
4225,48,Male,HR,2,Executive,11,2,2,1,Yes,4,No,229841
4226,42,Male,Marketing,2,Analyst,24,3,2,2,Yes,2,No,15818
4227,39,Female,Finance,2,Specialist,11,3,2,4,No,3,No,32788
4228,34,Male,Sales,2,Analyst,12,4,3,0,Yes,2,No,12729
4229,37,Male,Finance,4,Executive,19,1,3,1,No,3,No,231442
4230,30,Male,IT,2,Clerk,17,2,2,0,No,3,No,31917
4231,33,Male,Marketing,2,Manager,29,1,4,6,No,1,No,24154
4232,59,Male,Marketing,2,Clerk,6,3,2,6,Yes,3,No,27486
4233,40,Male,Sales,1,Clerk,21,2,3,9,No,4,Yes,60470
4234,28,Female,Marketing,2,Executive,8,3,3,4,No,1,No,22586
4235,56,Female,IT,1,Clerk,15,1,2,9,No,2,No,8128
4236,39,Male,Marketing,2,Clerk,22,1,1,5,Yes,3,No,32351
4237,37,Female,HR,2,Executive,20,2,2,2,No,4,No,244557
4238,25,Female,Finance,1,Executive,26,4,1,1,Yes,2,Yes,26657
4239,46,Female,IT,2,Specialist,10,4,4,9,No,2,No,10307
4240,53,Male,IT,2,Clerk,28,4,4,8,No,1,Yes,15868
4241,34,Male,Finance,2,Analyst,15,2,3,1,No,2,Yes,12368
4242,38,Female,Finance,2,Manager,12,1,3,0,No,2,No,13902
4243,58,Female,IT,2,Manager,11,2,2,8,Yes,3,No,150920
4244,27,Female,Finance,2,Executive,18,3,1,7,No,3,No,222591
4245,40,Female,Sales,2,Executive,24,1,3,7,No,3,No,152852
4246,34,Male,Finance,1,Specialist,5,2,3,6,Yes,2,Yes,9046
4247,47,Female,HR,3,Clerk,12,1,3,8,No,3,Yes,30705
4248,35,Male,HR,1,Executive,24,2,3,2,Yes,1,No,25276
4249,52,Male,Sales,3,Executive,5,2,2,7,Yes,2,No,20335
4250,25,Female,Finance,2,Manager,22,1,2,0,No,3,No,192959
4251,29,Male,HR,2,Clerk,29,2,3,0,Yes,2,No,16118
4252,46,Male,Marketing,3,Specialist,10,2,2,5,No,4,No,66887
4253,34,Female,Finance,3,Executive,14,3,3,7,No,2,No,24588
4254,53,Male,Sales,3,Executive,16,3,2,7,No,3,Yes,180887
4255,59,Female,Finance,2,Executive,5,1,2,9,No,3,No,41761
4256,59,Female,IT,1,Manager,11,3,2,0,Yes,3,No,228418
4257,49,Female,IT,3,Executive,19,1,3,0,No,3,No,165508
4258,51,Male,HR,1,Executive,26,2,3,8,No,1,No,25910
4259,24,Male,IT,3,Manager,8,3,2,8,No,2,No,15136
4260,49,Male,Sales,2,Executive,19,4,2,6,No,3,No,153062
4261,24,Male,HR,3,Clerk,20,3,3,0,No,3,No,34876
4262,55,Male,Sales,3,Clerk,22,1,2,9,No,3,No,36360
4263,37,Female,Sales,1,Manager,18,3,2,1,No,3,Yes,187947
4264,43,Male,IT,2,Clerk,30,2,2,7,No,1,No,15455
4265,53,Female,IT,1,Specialist,23,2,2,7,No,4,No,64187
4266,59,Male,Sales,1,Executive,21,1,3,4,No,2,No,22980
4267,29,Female,IT,2,Specialist,12,3,2,1,Yes,2,No,10816
4268,29,Female,IT,1,Clerk,26,1,2,2,Yes,4,No,63728
4269,27,Male,IT,3,Manager,13,3,2,4,No,1,No,18983
4270,35,Male,Finance,4,Manager,21,3,2,2,No,4,No,275640
4271,53,Female,Sales,2,Specialist,21,1,4,9,No,1,No,14222
4272,56,Female,Marketing,2,Clerk,29,4,1,0,No,2,No,14294
4273,31,Female,Sales,3,Executive,29,3,3,5,Yes,2,No,30927
4274,24,Male,HR,3,Clerk,18,2,2,4,No,3,No,33228
4275,33,Male,IT,3,Clerk,27,1,3,2,No,3,No,36866
4276,52,Female,IT,2,Manager,29,3,4,8,No,2,No,20335
4277,50,Female,Marketing,3,Analyst,15,2,2,9,No,2,No,16037
4278,26,Male,HR,1,Executive,15,4,3,7,No,1,No,17764
4279,46,Female,Finance,3,Executive,12,1,2,6,No,2,No,24425
4280,52,Male,Sales,3,Manager,26,1,2,1,Yes,4,No,214220
4281,42,Male,Finance,3,Clerk,9,4,2,9,No,3,No,32068
4282,41,Male,HR,2,Manager,19,4,2,4,Yes,3,Yes,236273
4283,43,Male,Marketing,3,Clerk,12,1,2,4,No,2,No,13429
4284,25,Female,HR,2,Analyst,23,3,2,5,No,2,No,16294
4285,34,Male,Marketing,2,Analyst,5,2,2,5,Yes,3,No,30174
4286,41,Male,Finance,3,Specialist,26,3,3,2,No,4,Yes,70738
4287,34,Female,Finance,1,Clerk,26,4,2,3,No,4,No,62284
4288,38,Female,HR,2,Manager,21,1,1,0,No,3,Yes,219497
4289,57,Female,HR,3,Manager,20,2,2,0,Yes,2,No,23025
4290,54,Female,IT,3,Manager,10,1,2,4,Yes,2,No,20932
4291,22,Male,Marketing,3,Specialist,22,1,1,3,No,3,Yes,36760
4292,36,Female,IT,1,Executive,7,1,2,6,No,2,No,21984
4293,34,Female,Sales,3,Manager,23,4,3,6,No,4,No,218037
4294,38,Female,Sales,1,Analyst,11,2,2,3,No,3,No,30282
4295,45,Male,HR,3,Manager,28,2,3,9,Yes,4,No,257213
4296,29,Male,Finance,2,Manager,8,3,2,1,Yes,3,No,35366
4297,48,Female,Sales,3,Manager,21,2,1,9,No,3,No,237825
4298,44,Male,Sales,2,Executive,7,2,2,3,Yes,2,Yes,16315
4299,29,Female,IT,4,Manager,16,1,4,7,No,3,No,187819
4300,29,Female,IT,2,Executive,28,3,3,1,No,1,No,23315
4301,47,Female,Sales,2,Executive,16,1,2,4,No,3,No,170120
4302,34,Female,HR,2,Specialist,14,3,1,6,No,3,No,33495
4303,58,Female,IT,3,Analyst,15,2,2,9,No,3,No,33325
4304,49,Male,Sales,2,Manager,20,3,2,5,No,3,No,193836
4305,46,Female,Finance,1,Manager,9,3,3,8,No,3,No,34667
4306,37,Female,IT,2,Manager,16,3,3,1,No,2,No,18267
4307,23,Male,Sales,3,Executive,16,2,2,3,Yes,4,Yes,254667
4308,39,Male,Marketing,2,Clerk,5,2,1,6,No,1,Yes,9028
4309,38,Male,IT,2,Analyst,3,4,3,7,Yes,4,No,57545
4310,51,Female,Marketing,2,Manager,21,1,3,4,No,3,No,203751
4311,34,Male,IT,3,Clerk,25,1,3,4,Yes,4,No,66985
4312,53,Female,IT,2,Clerk,13,3,2,3,No,3,No,29399
4313,50,Male,Marketing,3,Clerk,29,4,3,8,No,3,Yes,35851
4314,51,Male,HR,3,Analyst,27,2,2,9,No,3,No,36768
4315,39,Female,Sales,2,Clerk,8,3,2,3,No,3,No,28943
4316,34,Male,HR,2,Manager,17,3,3,2,No,2,No,17416
4317,42,Female,HR,3,Manager,5,1,3,8,Yes,3,No,38170
4318,51,Female,Sales,4,Specialist,6,3,2,6,No,2,Yes,14838
4319,42,Female,Finance,3,Executive,29,4,3,8,No,3,No,145663
4320,38,Male,HR,2,Clerk,26,4,3,3,No,2,No,14460
4321,40,Female,HR,1,Executive,29,1,2,2,Yes,2,No,27878
4322,36,Female,HR,2,Executive,27,3,3,9,Yes,4,Yes,190176
4323,30,Female,Finance,2,Executive,2,2,3,7,No,4,No,70045
4324,31,Male,IT,2,Executive,30,1,3,3,No,3,No,185789
4325,52,Female,Marketing,2,Executive,22,3,2,9,No,4,Yes,224162
4326,44,Female,Marketing,1,Manager,14,1,2,2,Yes,2,No,16070
4327,51,Female,Finance,2,Analyst,25,2,3,3,No,2,No,15573
4328,54,Male,HR,1,Clerk,30,2,2,1,No,2,No,12238
4329,30,Male,Marketing,1,Clerk,4,2,1,3,Yes,3,No,25313
4330,22,Male,Finance,3,Manager,3,2,3,6,No,3,No,33281
4331,56,Male,Sales,2,Manager,9,2,3,2,Yes,3,No,35540
4332,32,Male,Marketing,2,Executive,18,3,2,0,No,2,No,19055
4333,55,Male,Sales,1,Analyst,12,2,2,9,No,2,Yes,11363
4334,37,Female,HR,2,Clerk,9,3,3,7,Yes,3,No,28741
4335,30,Male,Marketing,2,Specialist,27,4,1,5,No,2,No,15763
4336,53,Female,Finance,1,Manager,26,2,2,2,No,3,No,191227
4337,36,Male,IT,1,Specialist,27,3,1,7,Yes,2,No,15019
4338,33,Male,Marketing,3,Clerk,27,3,3,5,No,4,No,67923
4339,54,Male,Marketing,1,Manager,18,3,1,0,No,3,No,219162
4340,35,Male,Marketing,1,Clerk,30,2,3,8,No,4,No,64071
4341,29,Female,Marketing,3,Manager,13,3,3,8,No,3,No,180162
4342,29,Female,Finance,2,Clerk,27,1,2,8,No,2,Yes,14099
4343,48,Male,Finance,3,Specialist,14,2,2,5,No,2,No,15861
4344,33,Male,IT,1,Analyst,10,3,2,5,Yes,3,Yes,28492
4345,22,Male,Finance,2,Manager,3,1,2,3,Yes,4,Yes,66852
4346,32,Female,Finance,2,Specialist,29,3,2,7,No,2,Yes,16029
4347,52,Female,HR,4,Clerk,7,3,3,8,No,2,No,12957
4348,38,Female,HR,1,Specialist,18,3,1,6,Yes,3,Yes,31335
4349,54,Female,Sales,2,Manager,16,1,3,6,Yes,3,No,179888
4350,53,Female,IT,1,Specialist,17,4,3,1,No,4,No,62753
4351,50,Male,HR,1,Clerk,25,3,2,1,No,3,No,31681
4352,42,Male,IT,3,Executive,6,2,2,9,Yes,2,No,17490
4353,42,Female,IT,1,Analyst,25,2,3,1,Yes,4,No,62199
4354,44,Female,Marketing,3,Analyst,12,3,3,3,No,3,No,35104
4355,27,Female,IT,1,Executive,19,4,4,8,No,3,No,214576
4356,43,Female,Marketing,3,Manager,3,3,2,4,No,3,No,34680
4357,59,Male,Sales,2,Specialist,26,3,4,1,No,2,Yes,18309
4358,58,Female,Sales,3,Specialist,28,2,1,3,No,1,No,20871
4359,29,Female,Sales,1,Executive,3,2,2,6,Yes,2,No,10917
4360,56,Male,Marketing,3,Executive,18,2,2,4,No,4,No,252511
4361,32,Female,Marketing,2,Clerk,29,3,2,7,Yes,3,No,34572
4362,45,Female,Sales,2,Clerk,11,2,3,0,No,2,Yes,10085
4363,42,Male,Marketing,3,Analyst,6,1,2,4,No,3,No,33387
4364,23,Male,Finance,2,Manager,19,2,3,3,Yes,3,No,157782
4365,40,Male,Finance,3,Manager,5,4,3,2,No,1,No,14198
4366,49,Female,Marketing,2,Executive,13,3,4,6,Yes,3,Yes,190047
4367,38,Male,Marketing,2,Analyst,27,2,1,9,No,3,No,34989
4368,27,Female,HR,3,Analyst,5,4,3,0,Yes,2,No,9890
4369,40,Female,HR,2,Clerk,26,1,2,5,Yes,4,No,64986
4370,59,Male,IT,2,Specialist,3,1,3,7,No,3,No,30709
4371,49,Female,IT,4,Manager,19,1,3,1,No,1,No,21872
4372,23,Female,IT,2,Analyst,17,1,2,5,No,4,No,64799
4373,59,Male,Sales,2,Clerk,22,1,2,0,Yes,1,No,13866
4374,58,Male,Finance,2,Clerk,3,3,3,5,No,4,Yes,56180
4375,25,Female,Sales,3,Clerk,15,3,3,5,No,3,Yes,33987
4376,43,Female,Marketing,4,Specialist,17,3,2,4,No,3,No,39211
4377,47,Male,HR,4,Analyst,13,3,2,6,No,3,Yes,36418
4378,57,Male,Marketing,2,Executive,14,3,2,4,No,2,No,17599
4379,34,Male,Marketing,2,Executive,30,2,3,7,No,3,No,166652
4380,53,Female,HR,1,Clerk,29,3,1,1,No,3,No,34181
4381,38,Male,Marketing,1,Clerk,26,3,3,5,No,3,No,32858
4382,57,Female,IT,1,Specialist,16,4,3,4,No,2,No,10214
4383,40,Female,HR,1,Clerk,25,2,3,9,No,4,No,63369
4384,56,Male,Marketing,3,Analyst,11,1,3,1,Yes,3,No,35219
4385,49,Female,IT,3,Clerk,17,3,2,6,No,2,No,12667
4386,22,Male,IT,2,Clerk,5,3,2,3,No,3,No,29409
4387,39,Female,Finance,4,Analyst,21,2,2,5,No,3,No,38702
4388,54,Male,IT,4,Manager,15,3,2,4,No,4,Yes,212783
4389,33,Female,Sales,2,Executive,18,1,1,3,No,3,No,168971
4390,29,Female,HR,2,Clerk,16,4,3,1,No,2,Yes,10810
4391,45,Male,HR,1,Analyst,14,1,3,6,No,1,No,8779
4392,37,Male,HR,2,Executive,14,1,2,4,No,4,No,229007
4393,25,Male,Marketing,1,Specialist,13,1,2,2,No,3,No,29869
4394,59,Male,Marketing,2,Manager,1,2,2,5,Yes,2,No,16048
4395,48,Female,Sales,3,Clerk,6,1,3,7,No,3,No,28894
4396,30,Female,IT,2,Manager,23,3,3,9,No,2,Yes,20692
4397,37,Male,Marketing,1,Clerk,11,4,2,9,Yes,2,No,8363
4398,33,Female,IT,2,Clerk,11,2,3,1,Yes,3,No,30322
4399,52,Female,IT,2,Clerk,25,3,2,9,No,2,No,13634
4400,45,Female,Marketing,1,Manager,16,1,2,3,No,3,No,198646
4401,35,Male,Marketing,1,Specialist,24,2,1,2,No,3,Yes,33074
4402,46,Male,Sales,4,Analyst,26,2,3,6,Yes,3,Yes,41307
4403,55,Male,Finance,2,Analyst,3,2,2,9,Yes,3,No,29618
4404,24,Female,HR,3,Specialist,25,3,1,7,Yes,3,No,40689
4405,45,Male,Marketing,2,Specialist,17,1,2,7,No,2,No,12435
4406,30,Male,Marketing,2,Clerk,29,4,2,3,No,3,No,36559
4407,47,Male,IT,2,Clerk,22,3,3,9,No,2,No,13124
4408,41,Female,Finance,3,Analyst,29,3,2,1,No,3,No,36863
4409,31,Male,Marketing,3,Clerk,14,4,3,5,No,3,No,34141
4410,40,Male,Finance,2,Clerk,26,4,2,2,Yes,3,No,34209
4411,24,Male,HR,1,Specialist,2,3,2,7,Yes,3,No,30063
4412,45,Male,IT,1,Manager,26,2,2,2,Yes,3,No,153780
4413,26,Female,Sales,3,Executive,25,2,2,1,No,2,No,23354
4414,24,Male,HR,2,Executive,9,3,1,8,Yes,3,No,41393
4415,48,Male,Finance,1,Clerk,8,3,2,8,No,4,No,58343
4416,37,Female,Finance,2,Clerk,29,4,3,8,Yes,2,No,15143
4417,36,Male,HR,2,Executive,11,2,3,2,Yes,2,No,19065
4418,56,Male,Finance,3,Specialist,7,2,3,1,No,2,No,11286
4419,33,Female,Sales,2,Executive,30,2,2,3,No,3,No,196864
4420,47,Male,Sales,1,Executive,22,4,2,1,No,3,No,174635
4421,55,Male,Finance,1,Executive,2,1,2,7,No,4,Yes,62426
4422,44,Male,Finance,2,Clerk,30,2,3,9,Yes,3,Yes,34476
4423,52,Male,Sales,1,Clerk,4,2,4,0,No,2,No,5686
4424,41,Female,Finance,3,Executive,26,1,3,1,No,4,No,182548
4425,33,Female,Marketing,2,Clerk,23,2,1,5,No,2,Yes,13354
4426,44,Female,IT,2,Executive,14,3,2,8,Yes,2,No,17880
4427,25,Male,Marketing,2,Specialist,13,1,1,9,No,2,No,14707
4428,44,Male,Finance,3,Clerk,22,3,1,4,Yes,2,No,13721
4429,22,Female,Finance,2,Manager,25,4,1,4,Yes,3,No,150239
4430,46,Female,IT,3,Clerk,13,4,2,2,Yes,3,No,30916
4431,23,Male,Finance,2,Specialist,13,3,2,7,No,3,Yes,34997
4432,51,Male,IT,3,Specialist,5,3,2,5,No,3,Yes,30766
4433,24,Male,Sales,2,Clerk,28,2,2,9,No,2,Yes,14951
4434,42,Male,IT,1,Analyst,12,4,3,1,No,3,No,29472
4435,46,Male,IT,1,Executive,6,2,2,4,No,3,No,40242
4436,41,Male,Marketing,3,Executive,26,2,2,3,No,4,No,222257
4437,43,Female,Finance,3,Specialist,22,1,3,9,Yes,1,No,19206
4438,42,Female,Sales,3,Clerk,14,2,3,8,No,3,No,33049
4439,54,Male,HR,3,Analyst,8,1,2,3,No,4,Yes,62120
4440,59,Male,IT,2,Manager,24,3,3,7,No,2,Yes,23276
4441,36,Female,HR,2,Executive,22,3,2,0,No,2,No,20871
4442,36,Male,Finance,4,Analyst,8,3,2,4,No,3,No,36022
4443,46,Female,IT,3,Executive,7,2,2,8,Yes,3,No,37040
4444,42,Male,HR,2,Clerk,17,4,2,2,No,3,No,31154
4445,45,Female,Marketing,2,Executive,21,1,3,5,Yes,4,No,259397
4446,26,Male,HR,2,Manager,11,2,2,9,Yes,3,No,212788
4447,27,Male,Marketing,2,Clerk,26,3,2,5,No,3,Yes,35301
4448,44,Male,Sales,2,Specialist,10,4,4,5,No,2,No,12686
4449,25,Male,Finance,2,Analyst,13,2,2,3,Yes,3,No,33802
4450,48,Male,HR,1,Executive,10,3,3,6,No,3,No,36961
4451,39,Female,IT,3,Clerk,21,3,2,2,No,2,No,15828
4452,42,Male,Finance,3,Clerk,26,4,2,5,Yes,3,No,36922
4453,49,Male,HR,3,Executive,14,1,2,9,No,3,No,144727
4454,56,Female,IT,3,Specialist,9,2,3,4,Yes,3,No,35755
4455,43,Female,IT,2,Executive,7,1,3,2,No,3,No,41568
4456,44,Female,IT,3,Specialist,7,1,1,1,No,3,Yes,34104
4457,24,Female,IT,2,Executive,26,1,1,0,No,2,No,22594
4458,31,Male,HR,4,Clerk,18,4,4,7,No,3,No,34859
4459,46,Female,Sales,1,Manager,16,2,3,0,No,4,No,186683
4460,29,Female,Marketing,3,Manager,8,4,3,4,No,3,Yes,36263
4461,32,Female,Marketing,2,Clerk,16,2,2,4,Yes,3,No,31398
4462,26,Male,Marketing,1,Manager,19,4,3,0,Yes,2,No,18456
4463,58,Male,Sales,2,Specialist,15,3,2,8,No,2,Yes,13816
4464,59,Male,IT,2,Clerk,25,1,3,4,No,1,No,14702
4465,50,Female,IT,2,Specialist,15,3,2,8,No,1,No,12719
4466,26,Female,Finance,2,Clerk,6,2,3,5,No,3,No,29327
4467,30,Female,Marketing,3,Specialist,9,2,1,6,No,3,Yes,33579
4468,23,Male,Marketing,2,Specialist,15,2,3,6,No,2,No,14676
4469,22,Female,IT,2,Manager,25,2,3,1,No,4,No,178590
